t,experiment_id,user,current_round
260212.515842375,39,Angelika,0
260223.172751266,39,Angelika,1
260234.146615703,39,Angelika,2
260245.732459998,39,Angelika,3
260256.949851404,39,Angelika,4
260272.869277863,39,Angelika,5
260285.593973881,39,Angelika,6
260298.687739342,39,Angelika,7
260311.462047334,39,Angelika,8
260323.239351234,39,Angelika,9
260333.675290843,39,Angelika,10
260344.252515307,39,Angelika,11
260356.078358416,39,Angelika,12
260367.71894469,39,Angelika,13
260378.645169964,39,Angelika,14
260390.445646492,39,Angelika,15
260400.56072835,39,Angelika,16
260411.643199412,39,Angelika,17
260422.120259389,39,Angelika,18
260433.27753228,39,Angelika,19
260445.59223154,39,Angelika,20
260456.30576325,39,Angelika,21
260466.476888719,39,Angelika,22
260476.620893346,39,Angelika,23
260487.085216796,39,Angelika,24
