t,experiment_id,user,current_round
260212.649418417,39,Kermit,0
260223.280572581,39,Kermit,1
260234.296570725,39,Kermit,2
260245.853866663,39,Kermit,3
260257.089425399,39,Kermit,4
260273.134850922,39,Kermit,5
260285.739840582,39,Kermit,6
260298.812161172,39,Kermit,7
260311.587671855,39,Kermit,8
260323.334641081,39,Kermit,9
260333.793101266,39,Kermit,10
260344.35653876,39,Kermit,11
260356.192680801,39,Kermit,12
260367.847292783,39,Kermit,13
260378.747640615,39,Kermit,14
260390.581494681,39,Kermit,15
260401.35804086,39,Kermit,16
260411.767832101,39,Kermit,17
260422.266563643,39,Kermit,18
260433.421676737,39,Kermit,19
260445.74482465,39,Kermit,20
260456.45125511,39,Kermit,21
260466.958311869,39,Kermit,22
260477.107141516,39,Kermit,23
260487.271847113,39,Kermit,24
