t,experiment_id,user,current_round
260212.258091708,39,Britany,0
260222.888045723,39,Britany,1
260233.844920623,39,Britany,2
260245.434999883,39,Britany,3
260256.636996832,39,Britany,4
260272.358337095,39,Britany,5
260283.311869537,39,Britany,6
260295.381857961,39,Britany,7
260307.880723355,39,Britany,8
260322.890061439,39,Britany,9
260333.358449674,39,Britany,10
260343.952640226,39,Britany,11
260355.791850074,39,Britany,12
260366.304310718,39,Britany,13
260377.460142399,39,Britany,14
260388.738412005,39,Britany,15
260399.29408668,39,Britany,16
260410.444887055,39,Britany,17
260420.932553732,39,Britany,18
260432.743263493,39,Britany,19
260443.331729635,39,Britany,20
260453.840654291,39,Britany,21
260464.385128398,39,Britany,22
260474.811566969,39,Britany,23
260485.262391431,39,Britany,24
