t,experiment_id,user,current_round
260213.31682662,39,Morgan,0
260224.078875176,39,Morgan,1
260235.754086494,39,Morgan,2
260249.488877058,39,Morgan,3
260260.747858472,39,Morgan,4
260274.147495609,39,Morgan,5
260286.472500127,39,Morgan,6
260299.429288569,39,Morgan,7
260312.180935981,39,Morgan,8
260324.042691474,39,Morgan,9
260336.838766598,39,Morgan,10
260347.850673062,39,Morgan,11
260358.99508146,39,Morgan,12
260369.637164025,39,Morgan,13
260380.368217003,39,Morgan,14
260391.241231646,39,Morgan,15
260401.968247563,39,Morgan,16
260413.881119679,39,Morgan,17
260426.770338011,39,Morgan,18
260438.358318232,39,Morgan,19
260449.341052481,39,Morgan,20
260459.975316679,39,Morgan,21
260470.585203796,39,Morgan,22
260480.675000872,39,Morgan,23
260491.033083372,39,Morgan,24
