t,experiment_id,user,current_round
260214.132948666,39,Tim,0
260225.132061037,39,Tim,1
260236.32846947,39,Tim,2
260250.110146496,39,Tim,3
260266.268212276,39,Tim,4
260280.070030196,39,Tim,5
260294.37268973,39,Tim,6
260307.270486904,39,Tim,7
260318.174852511,39,Tim,8
260329.808250482,39,Tim,9
260341.429392651,39,Tim,10
260353.205149834,39,Tim,11
260363.579708879,39,Tim,12
260374.686130196,39,Tim,13
260385.593591555,39,Tim,14
260396.688967736,39,Tim,15
260407.966500016,39,Tim,16
260419.189161529,39,Tim,17
260430.018370931,39,Tim,18
260441.454246321,39,Tim,19
260452.12768379,39,Tim,20
260462.707370355,39,Tim,21
260472.93985759,39,Tim,22
260483.070228164,39,Tim,23
260493.232438688,39,Tim,24
