t,experiment_id,user,current_round
260213.378486833,39,Vicki,0
260224.120047535,39,Vicki,1
260235.797170454,39,Vicki,2
260249.549398259,39,Vicki,3
260260.82949643,39,Vicki,4
260274.201696289,39,Vicki,5
260286.565827158,39,Vicki,6
260299.479909953,39,Vicki,7
260312.233650047,39,Vicki,8
260324.117447101,39,Vicki,9
260336.89952293,39,Vicki,10
260347.890092813,39,Vicki,11
260359.052847253,39,Vicki,12
260372.661678336,39,Vicki,13
260382.828533179,39,Vicki,14
260394.605510354,39,Vicki,15
260406.356197558,39,Vicki,16
260417.695329738,39,Vicki,17
260428.334474508,39,Vicki,18
260440.020087424,39,Vicki,19
260451.06356988,39,Vicki,20
260461.39552818,39,Vicki,21
260471.719260088,39,Vicki,22
260481.730924834,39,Vicki,23
260491.741863311,39,Vicki,24
