t,experiment_id,user,current_round
260212.798594442,39,Elinor,0
260223.586774431,39,Elinor,1
260235.276696537,39,Elinor,2
260248.855597496,39,Elinor,3
260259.794092705,39,Elinor,4
260273.429622358,39,Elinor,5
260285.856406588,39,Elinor,6
260298.948154927,39,Elinor,7
260311.723679204,39,Elinor,8
260323.484843747,39,Elinor,9
260336.335470568,39,Elinor,10
260347.364969059,39,Elinor,11
260358.487110868,39,Elinor,12
260369.149887967,39,Elinor,13
260379.903700329,39,Elinor,14
260390.736751705,39,Elinor,15
260401.47900908,39,Elinor,16
260411.898309631,39,Elinor,17
260423.570191793,39,Elinor,18
260434.938806786,39,Elinor,19
260445.910970102,39,Elinor,20
260456.610755473,39,Elinor,21
260467.074020202,39,Elinor,22
260477.691222017,39,Elinor,23
260487.742298291,39,Elinor,24
