t,experiment_id,user,current_round
260212.923812872,39,Janis,0
260223.723357076,39,Janis,1
260235.394747691,39,Janis,2
260249.046307598,39,Janis,3
260260.03647309,39,Janis,4
260273.67042868,39,Janis,5
260285.965639123,39,Janis,6
260299.062468975,39,Janis,7
260311.836801729,39,Janis,8
260323.616473854,39,Janis,9
260336.463211903,39,Janis,10
260347.487721128,39,Janis,11
260358.611450998,39,Janis,12
260369.296153076,39,Janis,13
260380.023919816,39,Janis,14
260390.859091513,39,Janis,15
260401.616923911,39,Janis,16
260412.030826769,39,Janis,17
260423.686351855,39,Janis,18
260435.052323492,39,Janis,19
260446.047645266,39,Janis,20
260456.73558358,39,Janis,21
260467.18501122,39,Janis,22
260477.813865988,39,Janis,23
260488.033378647,39,Janis,24
