t,experiment_id,user,current_round
260212.192796427,39,Maurita,0
260222.819439774,39,Maurita,1
260233.794306254,39,Maurita,2
260245.383431787,39,Maurita,3
260256.577254472,39,Maurita,4
260272.27091139,39,Maurita,5
260283.207576582,39,Maurita,6
260295.307704352,39,Maurita,7
260307.830555193,39,Maurita,8
260318.817457665,39,Maurita,9
260330.454001909,39,Maurita,10
260342.165445945,39,Maurita,11
260353.810348976,39,Maurita,12
260366.264251994,39,Maurita,13
260377.411117393,39,Maurita,14
260388.687250047,39,Maurita,15
260399.226001729,39,Maurita,16
260409.626311307,39,Maurita,17
260420.879322223,39,Maurita,18
260432.683585675,39,Maurita,19
260443.270386442,39,Maurita,20
260453.776532983,39,Maurita,21
260464.318615651,39,Maurita,22
260474.753226547,39,Maurita,23
260485.205750819,39,Maurita,24
