t,experiment_id,user,current_round
260212.891115815,39,Bennie,0
260223.704496969,39,Bennie,1
260235.369540792,39,Bennie,2
260249.013284778,39,Bennie,3
260259.966380683,39,Bennie,4
260273.619898441,39,Bennie,5
260285.944016568,39,Bennie,6
260299.025128107,39,Bennie,7
260311.810783296,39,Bennie,8
260323.585839062,39,Bennie,9
260336.437405641,39,Bennie,10
260347.45835344,39,Bennie,11
260358.582145707,39,Bennie,12
260369.269896541,39,Bennie,13
260380.002446337,39,Bennie,14
260390.82587449,39,Bennie,15
260401.587158328,39,Bennie,16
260412.005376705,39,Bennie,17
260423.659245363,39,Bennie,18
260435.019976024,39,Bennie,19
260446.012244844,39,Bennie,20
260456.69981522,39,Bennie,21
260467.163403467,39,Bennie,22
260477.785780509,39,Bennie,23
260488.001503267,39,Bennie,24
