t,experiment_id,user,current_round
260212.662127698,39,Athena,0
260223.289529289,39,Athena,1
260234.310679076,39,Athena,2
260245.862636097,39,Athena,3
260257.110548734,39,Athena,4
260273.149255718,39,Athena,5
260285.753184177,39,Athena,6
260298.833360212,39,Athena,7
260311.605342247,39,Athena,8
260323.347777067,39,Athena,9
260333.81439743,39,Athena,10
260344.374361559,39,Athena,11
260356.210017226,39,Athena,12
260367.860556358,39,Athena,13
260378.764647865,39,Athena,14
260390.5986139,39,Athena,15
260401.366976546,39,Athena,16
260411.778036914,39,Athena,17
260422.283907058,39,Athena,18
260433.4499779,39,Athena,19
260445.762769242,39,Athena,20
260456.475011914,39,Athena,21
260466.967603564,39,Athena,22
260477.120151602,39,Athena,23
260487.288765494,39,Athena,24
