t,experiment_id,user,current_round
260213.067329434,39,Brian,0
260223.864668365,39,Brian,1
260235.546328227,39,Brian,2
260249.225983129,39,Brian,3
260260.306773481,39,Brian,4
260273.8656905,39,Brian,5
260286.104227252,39,Brian,6
260299.2200561,39,Brian,7
260311.977810256,39,Brian,8
260323.767856926,39,Brian,9
260336.634145762,39,Brian,10
260347.629304627,39,Brian,11
260358.767614589,39,Brian,12
260369.427696885,39,Brian,13
260380.154518981,39,Brian,14
260391.017738802,39,Brian,15
260401.760167259,39,Brian,16
260413.67777228,39,Brian,17
260426.543027409,39,Brian,18
260438.030310465,39,Brian,19
260449.061558321,39,Brian,20
260459.611184268,39,Brian,21
260469.989517908,39,Brian,22
260480.029639076,39,Brian,23
260490.1267556,39,Brian,24
