t,experiment_id,user,current_round
260211.902592028,39,Many,0
260222.298856481,39,Many,1
260233.521317342,39,Many,2
260245.13258563,39,Many,3
260256.312590767,39,Many,4
260271.895361894,39,Many,5
260282.959754772,39,Many,6
260294.999189285,39,Many,7
260307.556823428,39,Many,8
260318.547120998,39,Many,9
260330.170397504,39,Many,10
260341.818635443,39,Many,11
260353.545116675,39,Many,12
260365.970857659,39,Many,13
260377.151107761,39,Many,14
260387.396896559,39,Many,15
260397.88410906,39,Many,16
260409.347145625,39,Many,17
260420.617271725,39,Many,18
260432.394886677,39,Many,19
260443.038504339,39,Many,20
260453.514367085,39,Many,21
260464.067074465,39,Many,22
260474.528596514,39,Many,23
260484.734270095,39,Many,24
