t,experiment_id,user,current_round
260212.405870554,39,Sherie,0
260223.050018016,39,Sherie,1
260234.010777608,39,Sherie,2
260245.585657943,39,Sherie,3
260256.782727615,39,Sherie,4
260272.605515632,39,Sherie,5
260283.441845241,39,Sherie,6
260295.567276474,39,Sherie,7
260308.025258409,39,Sherie,8
260323.041695311,39,Sherie,9
260333.524904069,39,Sherie,10
260344.123399604,39,Sherie,11
260355.930206704,39,Sherie,12
260367.580785527,39,Sherie,13
260378.505774726,39,Sherie,14
260388.906053665,39,Sherie,15
260399.429854408,39,Sherie,16
260410.598806986,39,Sherie,17
260421.93112357,39,Sherie,18
260432.906830448,39,Sherie,19
260443.480506759,39,Sherie,20
260455.202938248,39,Sherie,21
260465.490311521,39,Sherie,22
260475.619186216,39,Sherie,23
260486.133319739,39,Sherie,24
