t,experiment_id,user,current_round
260212.820380496,39,Jayne,0
260223.616442607,39,Jayne,1
260235.302053784,39,Jayne,2
260248.913312034,39,Jayne,3
260259.820351792,39,Jayne,4
260273.498905057,39,Jayne,5
260285.889993234,39,Jayne,6
260298.973788897,39,Jayne,7
260311.740836735,39,Jayne,8
260323.510540729,39,Jayne,9
260336.369059114,39,Jayne,10
260347.390545292,39,Jayne,11
260358.50814495,39,Jayne,12
260369.183964711,39,Jayne,13
260379.924742644,39,Jayne,14
260390.754103288,39,Jayne,15
260401.5137999,39,Jayne,16
260411.937882088,39,Jayne,17
260423.603724652,39,Jayne,18
260434.960553516,39,Jayne,19
260445.934648318,39,Jayne,20
260456.632827768,39,Jayne,21
260467.102097809,39,Jayne,22
260477.719771486,39,Jayne,23
260487.75996648,39,Jayne,24
