t,experiment_id,user,current_round
260213.015920153,39,Lizzette,0
260223.819264856,39,Lizzette,1
260235.492291702,39,Lizzette,2
260249.161718938,39,Lizzette,3
260260.193469263,39,Lizzette,4
260273.794364862,39,Lizzette,5
260286.03504308,39,Lizzette,6
260299.161411519,39,Lizzette,7
260311.934092518,39,Lizzette,8
260323.712556965,39,Lizzette,9
260336.579914831,39,Lizzette,10
260347.55437078,39,Lizzette,11
260358.695696511,39,Lizzette,12
260369.370492569,39,Lizzette,13
260380.111129555,39,Lizzette,14
260390.951898331,39,Lizzette,15
260401.705816054,39,Lizzette,16
260413.630268937,39,Lizzette,17
260426.491852791,39,Lizzette,18
260437.968421743,39,Lizzette,19
260449.000474069,39,Lizzette,20
260459.054752511,39,Lizzette,21
260469.170389554,39,Lizzette,22
260479.205150052,39,Lizzette,23
260489.299621376,39,Lizzette,24
