t,experiment_id,user,current_round
260213.913725658,39,Bobbi,0
260224.998125189,39,Bobbi,1
260236.12599741,39,Bobbi,2
260249.919779592,39,Bobbi,3
260266.093043524,39,Bobbi,4
260279.668133547,39,Bobbi,5
260294.084886971,39,Bobbi,6
260307.102395424,39,Bobbi,7
260317.998113989,39,Bobbi,8
260328.193358418,39,Bobbi,9
260339.628324885,39,Bobbi,10
260351.502040885,39,Bobbi,11
260361.693982268,39,Bobbi,12
260373.014505594,39,Bobbi,13
260384.625662018,39,Bobbi,14
260396.506608078,39,Bobbi,15
260407.799447548,39,Bobbi,16
260419.007840575,39,Bobbi,17
260429.591826427,39,Bobbi,18
260440.403918534,39,Bobbi,19
260451.359829643,39,Bobbi,20
260461.75886991,39,Bobbi,21
260472.781031874,39,Bobbi,22
260482.825795751,39,Bobbi,23
260492.869559115,39,Bobbi,24
