t,experiment_id,user,current_round
260211.739844176,39,Betty,0
260222.147793418,39,Betty,1
260232.261331921,39,Betty,2
260243.459800406,39,Betty,3
260254.933402878,39,Betty,4
260266.493560815,39,Betty,5
260280.359664307,39,Betty,6
260294.721390818,39,Betty,7
260307.425662661,39,Betty,8
260318.351779217,39,Betty,9
260329.993380802,39,Betty,10
260341.628199466,39,Betty,11
260353.381214763,39,Betty,12
260363.757312595,39,Betty,13
260374.867226239,39,Betty,14
260385.78918778,39,Betty,15
260396.851503383,39,Betty,16
260408.121956223,39,Betty,17
260419.363510425,39,Betty,18
260430.454948734,39,Betty,19
260441.685472854,39,Betty,20
260452.331555948,39,Betty,21
260462.870079091,39,Betty,22
260473.771328031,39,Betty,23
260484.142359474,39,Betty,24
