t,experiment_id,user,current_round
260212.333947258,39,Luke,0
260222.956834334,39,Luke,1
260233.928325197,39,Luke,2
260245.495667154,39,Luke,3
260256.692950351,39,Luke,4
260272.48177301,39,Luke,5
260283.364681839,39,Luke,6
260295.453633563,39,Luke,7
260307.950137573,39,Luke,8
260322.938319439,39,Luke,9
260333.420244417,39,Luke,10
260344.026923004,39,Luke,11
260355.858946488,39,Luke,12
260366.356491645,39,Luke,13
260377.519568305,39,Luke,14
260388.82562993,39,Luke,15
260399.353701588,39,Luke,16
260410.498568694,39,Luke,17
260420.998348415,39,Luke,18
260432.798814265,39,Luke,19
260443.39784347,39,Luke,20
260453.93154287,39,Luke,21
260464.452590153,39,Luke,22
260475.143175205,39,Luke,23
260485.44537846,39,Luke,24
