t,experiment_id,user,current_round
260213.976240466,39,Otha,0
260225.019989442,39,Otha,1
260236.19602349,39,Otha,2
260249.981043523,39,Otha,3
260266.13236998,39,Otha,4
260279.753498329,39,Otha,5
260294.13521423,39,Otha,6
260307.145938665,39,Otha,7
260318.044554026,39,Otha,8
260328.265216718,39,Otha,9
260339.669546537,39,Otha,10
260351.564977412,39,Otha,11
260361.737518594,39,Otha,12
260373.050473295,39,Otha,13
260384.671753362,39,Otha,14
260396.546122232,39,Otha,15
260407.83072836,39,Otha,16
260419.042488036,39,Otha,17
260429.680626238,39,Otha,18
260440.4431342,39,Otha,19
260451.407234184,39,Otha,20
260462.593199097,39,Otha,21
260472.821474442,39,Otha,22
260482.874079823,39,Otha,23
260493.116554702,39,Otha,24
