t,user,current_round
187890.932155462,Elinor,0
187900.941193133,Elinor,1
187910.985084396,Elinor,2
187921.037746287,Elinor,3
187931.055210092,Elinor,4
187941.060068798,Elinor,5
187951.134022146,Elinor,6
187961.171461745,Elinor,7
187971.221234112,Elinor,8
187981.265673098,Elinor,9
187991.267357907,Elinor,10
188001.272108517,Elinor,11
188011.292291013,Elinor,12
188021.29326902,Elinor,13
188031.308362198,Elinor,14
188041.334264285,Elinor,15
188051.355747423,Elinor,16
188061.365615005,Elinor,17
188071.36744833,Elinor,18
188081.381072697,Elinor,19
188091.386359334,Elinor,20
188101.394701381,Elinor,21
188111.419796698,Elinor,22
188121.4293039,Elinor,23
188131.448129539,Elinor,24
188141.455923716,Elinor,25
188151.478780205,Elinor,26
188161.479164913,Elinor,27
188171.489256728,Elinor,28
188181.497090515,Elinor,29
188191.504623709,Elinor,30
188201.506767756,Elinor,31
188211.515770558,Elinor,32
188221.524516163,Elinor,33
188231.531875433,Elinor,34
188241.537930712,Elinor,35
188251.550768413,Elinor,36
188261.561723343,Elinor,37
188271.56388889,Elinor,38
188281.577678598,Elinor,39
188291.584063424,Elinor,40
188301.586944028,Elinor,41
188311.597702988,Elinor,42
188321.599299996,Elinor,43
188331.609675595,Elinor,44
188341.610413805,Elinor,45
188351.610796445,Elinor,46
188361.621817886,Elinor,47
188371.636033483,Elinor,48
188381.641292442,Elinor,49
188391.66222737,Elinor,50
188401.674838917,Elinor,51
188411.680319981,Elinor,52
188421.68383833,Elinor,53
188431.694359192,Elinor,54
188441.705259871,Elinor,55
188451.716713886,Elinor,56
188461.726656079,Elinor,57
188471.742311022,Elinor,58
188481.755260851,Elinor,59
