t,user,current_round
187891.560327667,Mi,0
187901.645093391,Mi,1
187911.831226473,Mi,2
187921.947223344,Mi,3
187932.003141714,Mi,4
187942.09717082,Mi,5
187952.193473878,Mi,6
187962.252207334,Mi,7
187972.337325716,Mi,8
187982.400086256,Mi,9
187992.460994651,Mi,10
188002.472055154,Mi,11
188012.51911679,Mi,12
188022.566956078,Mi,13
188032.592731174,Mi,14
188042.612652275,Mi,15
188052.669699186,Mi,16
188062.684934706,Mi,17
188072.699908308,Mi,18
188082.704259998,Mi,19
188092.719553036,Mi,20
188102.745954542,Mi,21
188112.747050131,Mi,22
188122.75586613,Mi,23
188132.776612504,Mi,24
188142.780591973,Mi,25
188152.798621044,Mi,26
188162.818186615,Mi,27
188172.830214925,Mi,28
188182.840057211,Mi,29
188192.84517118,Mi,30
188202.868898173,Mi,31
188212.880170688,Mi,32
188222.894347789,Mi,33
188232.914939692,Mi,34
188242.93031602,Mi,35
188252.94483172,Mi,36
188262.945991058,Mi,37
188272.948063126,Mi,38
188282.96403893,Mi,39
188292.980842044,Mi,40
188302.986259595,Mi,41
188312.998967413,Mi,42
188323.0213079,Mi,43
188333.031613742,Mi,44
188343.044344866,Mi,45
188353.047470921,Mi,46
188363.060064129,Mi,47
188373.087085943,Mi,48
188383.098608583,Mi,49
188393.103811417,Mi,50
188403.116546583,Mi,51
188413.122289647,Mi,52
188423.131156143,Mi,53
188433.14613192,Mi,54
188443.154832348,Mi,55
188453.165588956,Mi,56
188463.184887529,Mi,57
188473.204585969,Mi,58
188483.21319088,Mi,59
