t,user,current_round
187891.430499342,Cristy,0
187901.557050882,Cristy,1
187911.733424308,Cristy,2
187921.827464425,Cristy,3
187931.900839941,Cristy,4
187941.99208588,Cristy,5
187952.065296826,Cristy,6
187962.13053444,Cristy,7
187972.150082877,Cristy,8
187982.188585795,Cristy,9
187992.236615028,Cristy,10
188002.31122399,Cristy,11
188012.336621231,Cristy,12
188022.350576581,Cristy,13
188032.425418507,Cristy,14
188042.433237824,Cristy,15
188052.447045061,Cristy,16
188062.452510708,Cristy,17
188072.503586725,Cristy,18
188082.52439795,Cristy,19
188092.528961618,Cristy,20
188102.546273603,Cristy,21
188112.570516794,Cristy,22
188122.599764133,Cristy,23
188132.610368728,Cristy,24
188142.614248915,Cristy,25
188152.621589885,Cristy,26
188162.630337708,Cristy,27
188172.632749215,Cristy,28
188182.638461218,Cristy,29
188192.682414094,Cristy,30
188202.725143372,Cristy,31
188212.731587231,Cristy,32
188222.748177219,Cristy,33
188232.762453648,Cristy,34
188242.768065851,Cristy,35
188252.779426141,Cristy,36
188262.789052724,Cristy,37
188272.804814099,Cristy,38
188282.830951259,Cristy,39
188292.839564108,Cristy,40
188302.849640517,Cristy,41
188312.85214469,Cristy,42
188322.862003553,Cristy,43
188332.872098903,Cristy,44
188342.886480899,Cristy,45
188352.893208976,Cristy,46
188362.903712604,Cristy,47
188372.921286135,Cristy,48
188382.928285352,Cristy,49
188392.930270389,Cristy,50
188402.938466905,Cristy,51
188412.947825448,Cristy,52
188422.94976956,Cristy,53
188432.955746695,Cristy,54
188442.958459163,Cristy,55
188452.972732979,Cristy,56
188462.981110835,Cristy,57
188472.984892503,Cristy,58
188482.999617933,Cristy,59
