t,user,current_round
187891.040415391,Delilah,0
187901.166591322,Delilah,1
187911.297830574,Delilah,2
187921.349258659,Delilah,3
187931.36647637,Delilah,4
187941.37554536,Delilah,5
187951.430523607,Delilah,6
187961.455414123,Delilah,7
187971.483514291,Delilah,8
187981.540825357,Delilah,9
187991.592471435,Delilah,10
188001.602829573,Delilah,11
188011.65351062,Delilah,12
188021.669405496,Delilah,13
188031.70161579,Delilah,14
188041.714847323,Delilah,15
188051.726054244,Delilah,16
188061.731820306,Delilah,17
188071.733274915,Delilah,18
188081.736554667,Delilah,19
188091.745032986,Delilah,20
188101.759350936,Delilah,21
188111.774179893,Delilah,22
188121.787359115,Delilah,23
188131.793721433,Delilah,24
188141.796054894,Delilah,25
188151.799487118,Delilah,26
188161.802197044,Delilah,27
188171.80637562,Delilah,28
188181.825392354,Delilah,29
188191.849479028,Delilah,30
188201.874852712,Delilah,31
188211.880128533,Delilah,32
188221.893076237,Delilah,33
188231.897049316,Delilah,34
188241.915537734,Delilah,35
188251.915842503,Delilah,36
188261.923588296,Delilah,37
188271.932050362,Delilah,38
188281.942992443,Delilah,39
188291.948180031,Delilah,40
188301.951189552,Delilah,41
188311.959827127,Delilah,42
188321.970726744,Delilah,43
188331.983228206,Delilah,44
188341.99268932,Delilah,45
188352.00712177,Delilah,46
188362.033393481,Delilah,47
188372.043754878,Delilah,48
188382.071156335,Delilah,49
188392.092097941,Delilah,50
188402.10965534,Delilah,51
188412.114910249,Delilah,52
188422.116050589,Delilah,53
188432.127070613,Delilah,54
188442.156046385,Delilah,55
188452.162155285,Delilah,56
188462.16755033,Delilah,57
188472.169336556,Delilah,58
188482.184054135,Delilah,59
