t,user,current_round
187891.314612797,Brian,0
187901.463042697,Brian,1
187911.647239308,Brian,2
187921.765505875,Brian,3
187931.820354721,Brian,4
187941.866600494,Brian,5
187951.897075854,Brian,6
187961.9526283,Brian,7
187972.054607859,Brian,8
187982.090164998,Brian,9
187992.202654031,Brian,10
188002.247805806,Brian,11
188012.281390099,Brian,12
188022.335386384,Brian,13
188032.414655732,Brian,14
188042.456764335,Brian,15
188052.467349661,Brian,16
188062.492303016,Brian,17
188072.527740645,Brian,18
188082.562782792,Brian,19
188092.596964718,Brian,20
188102.633425227,Brian,21
188112.643134626,Brian,22
188122.661904821,Brian,23
188132.681722636,Brian,24
188142.693025767,Brian,25
188152.718989903,Brian,26
188162.719315178,Brian,27
188172.719751431,Brian,28
188182.729164588,Brian,29
188192.741189031,Brian,30
188202.749072688,Brian,31
188212.749574471,Brian,32
188222.761314686,Brian,33
188232.764095857,Brian,34
188242.778246179,Brian,35
188252.778901535,Brian,36
188262.791412935,Brian,37
188272.803870985,Brian,38
188282.814306641,Brian,39
188292.846760325,Brian,40
188302.862894952,Brian,41
188312.868954601,Brian,42
188322.878487761,Brian,43
188332.886400749,Brian,44
188342.894604113,Brian,45
188352.905593645,Brian,46
188362.921360131,Brian,47
188372.934428842,Brian,48
188382.942134855,Brian,49
188392.959564218,Brian,50
188402.966000024,Brian,51
188412.97746013,Brian,52
188422.994487227,Brian,53
188432.997674454,Brian,54
188443.020667061,Brian,55
188453.044832037,Brian,56
188463.064387315,Brian,57
188473.076351662,Brian,58
188483.077825787,Brian,59
