t,user,current_round
187891.412770806,Livia,0
187901.603667244,Livia,1
187911.788753001,Livia,2
187921.898330202,Livia,3
187932.007932182,Livia,4
187942.118578675,Livia,5
187952.192180214,Livia,6
187962.275551851,Livia,7
187972.305247286,Livia,8
187982.408141225,Livia,9
187992.426275237,Livia,10
188002.505644671,Livia,11
188012.608507178,Livia,12
188022.661264797,Livia,13
188032.699953094,Livia,14
188042.716990493,Livia,15
188052.748589032,Livia,16
188062.764090107,Livia,17
188072.822821599,Livia,18
188082.828078593,Livia,19
188092.840176489,Livia,20
188102.897496611,Livia,21
188112.947067118,Livia,22
188122.98229721,Livia,23
188133.010898123,Livia,24
188143.012494882,Livia,25
188153.01472882,Livia,26
188163.023395998,Livia,27
188173.039984235,Livia,28
188183.049999262,Livia,29
188193.056913217,Livia,30
188203.069196882,Livia,31
188213.080850641,Livia,32
188223.087391976,Livia,33
188233.10257137,Livia,34
188243.10991483,Livia,35
188253.119547859,Livia,36
188263.133285203,Livia,37
188273.144481989,Livia,38
188283.158654344,Livia,39
188293.16988801,Livia,40
188303.181755341,Livia,41
188313.194199962,Livia,42
188323.199948021,Livia,43
188333.204275567,Livia,44
188343.211503266,Livia,45
188353.214751227,Livia,46
188363.219867794,Livia,47
188373.224833844,Livia,48
188383.231285612,Livia,49
188393.23877682,Livia,50
188403.252321223,Livia,51
188413.26025444,Livia,52
188423.270776483,Livia,53
188433.281235834,Livia,54
188443.281669891,Livia,55
188453.288558584,Livia,56
188463.301925619,Livia,57
188473.312214592,Livia,58
188483.32496364,Livia,59
