t,user,current_round
187891.423482825,Annelle,0
187901.612206388,Annelle,1
187911.810740694,Annelle,2
187921.915255755,Annelle,3
187932.043274114,Annelle,4
187942.160599148,Annelle,5
187952.231401233,Annelle,6
187962.295109921,Annelle,7
187972.316761639,Annelle,8
187982.425046853,Annelle,9
187992.452367483,Annelle,10
188002.525870036,Annelle,11
188012.620544092,Annelle,12
188022.695897636,Annelle,13
188032.740320413,Annelle,14
188042.763833162,Annelle,15
188052.815882689,Annelle,16
188062.847802854,Annelle,17
188072.884736665,Annelle,18
188082.899715139,Annelle,19
188092.916330227,Annelle,20
188102.962360187,Annelle,21
188112.994876067,Annelle,22
188123.039388585,Annelle,23
188133.065522892,Annelle,24
188143.078805705,Annelle,25
188153.083329394,Annelle,26
188163.086028247,Annelle,27
188173.088678271,Annelle,28
188183.095534002,Annelle,29
188193.111136336,Annelle,30
188203.125245492,Annelle,31
188213.127802981,Annelle,32
188223.138536705,Annelle,33
188233.153746139,Annelle,34
188243.1551675,Annelle,35
188253.160604989,Annelle,36
188263.16169172,Annelle,37
188273.188816642,Annelle,38
188283.189256821,Annelle,39
188293.202956511,Annelle,40
188303.211804702,Annelle,41
188313.221795852,Annelle,42
188323.243006097,Annelle,43
188333.257774286,Annelle,44
188343.2647263,Annelle,45
188353.275593956,Annelle,46
188363.281510757,Annelle,47
188373.28404771,Annelle,48
188383.287952126,Annelle,49
188393.302504089,Annelle,50
188403.316518748,Annelle,51
188413.331147447,Annelle,52
188423.332583357,Annelle,53
188433.344068986,Annelle,54
188443.353775137,Annelle,55
188453.364668033,Annelle,56
188463.364827374,Annelle,57
188473.379258088,Annelle,58
188483.38406063,Annelle,59
