t,user,current_round
187891.297247256,Daniel,0
187901.431973941,Daniel,1
187911.63151382,Daniel,2
187921.733659168,Daniel,3
187931.779145929,Daniel,4
187941.813243345,Daniel,5
187951.867959165,Daniel,6
187961.877680891,Daniel,7
187971.963025896,Daniel,8
187981.975712942,Daniel,9
187992.098610776,Daniel,10
188002.180474804,Daniel,11
188012.221206256,Daniel,12
188022.291929874,Daniel,13
188032.364601722,Daniel,14
188042.398630135,Daniel,15
188052.423029103,Daniel,16
188062.44720126,Daniel,17
188072.477547024,Daniel,18
188082.512952609,Daniel,19
188092.557995344,Daniel,20
188102.578847843,Daniel,21
188112.602644341,Daniel,22
188122.614864762,Daniel,23
188132.634260891,Daniel,24
188142.64766237,Daniel,25
188152.651285905,Daniel,26
188162.661947753,Daniel,27
188172.670855915,Daniel,28
188182.683537875,Daniel,29
188192.685277327,Daniel,30
188202.6908966,Daniel,31
188212.700615014,Daniel,32
188222.703458958,Daniel,33
188232.716248772,Daniel,34
188242.727078033,Daniel,35
188252.736871983,Daniel,36
188262.744425962,Daniel,37
188272.755365626,Daniel,38
188282.772043566,Daniel,39
188292.783889464,Daniel,40
188302.789961232,Daniel,41
188312.804339342,Daniel,42
188322.816400168,Daniel,43
188332.830780923,Daniel,44
188342.847063905,Daniel,45
188352.859005614,Daniel,46
188362.868398117,Daniel,47
188372.885967337,Daniel,48
188382.902630685,Daniel,49
188392.911356353,Daniel,50
188402.91912766,Daniel,51
188412.931544947,Daniel,52
188422.942517217,Daniel,53
188432.956053663,Daniel,54
188442.964064161,Daniel,55
188452.978173687,Daniel,56
188463.006053373,Daniel,57
188473.015649272,Daniel,58
188483.019484799,Daniel,59
