t,user,current_round
187891.370410877,Delilah,0
187901.54427927,Delilah,1
187911.718820486,Delilah,2
187921.848963072,Delilah,3
187931.937388507,Delilah,4
187941.999656365,Delilah,5
187952.0822268,Delilah,6
187962.159618634,Delilah,7
187972.178268586,Delilah,8
187982.259187624,Delilah,9
187992.304102897,Delilah,10
188002.419082738,Delilah,11
188012.494600763,Delilah,12
188022.516725178,Delilah,13
188032.526632328,Delilah,14
188042.551491621,Delilah,15
188052.57486576,Delilah,16
188062.621493316,Delilah,17
188072.649521348,Delilah,18
188082.671828913,Delilah,19
188092.712964073,Delilah,20
188102.771682827,Delilah,21
188112.80336668,Delilah,22
188122.841386179,Delilah,23
188132.853759652,Delilah,24
188142.854010539,Delilah,25
188152.856063248,Delilah,26
188162.865363824,Delilah,27
188172.869835883,Delilah,28
188182.903856297,Delilah,29
188192.910516888,Delilah,30
188202.923955155,Delilah,31
188212.936905047,Delilah,32
188222.952096207,Delilah,33
188232.959927538,Delilah,34
188242.963973546,Delilah,35
188252.969518912,Delilah,36
188262.980065022,Delilah,37
188272.980933693,Delilah,38
188282.989480362,Delilah,39
188293.00198972,Delilah,40
188303.014001979,Delilah,41
188313.01891321,Delilah,42
188323.02938854,Delilah,43
188333.033943969,Delilah,44
188343.048135141,Delilah,45
188353.049921207,Delilah,46
188363.081292538,Delilah,47
188373.101906808,Delilah,48
188383.11680443,Delilah,49
188393.127466181,Delilah,50
188403.133864487,Delilah,51
188413.13592645,Delilah,52
188423.14716219,Delilah,53
188433.155637218,Delilah,54
188443.163798621,Delilah,55
188453.175400709,Delilah,56
188463.19290844,Delilah,57
188473.194072061,Delilah,58
188483.216383161,Delilah,59
