t,user,current_round
187891.19273128,Maxwell,0
187901.259209533,Maxwell,1
187911.411048854,Maxwell,2
187921.428833761,Maxwell,3
187931.442744957,Maxwell,4
187941.540408905,Maxwell,5
187951.560432926,Maxwell,6
187961.657357259,Maxwell,7
187971.657825045,Maxwell,8
187981.762820334,Maxwell,9
187991.783573336,Maxwell,10
188001.823509158,Maxwell,11
188011.977106276,Maxwell,12
188021.999319013,Maxwell,13
188032.065089939,Maxwell,14
188042.068990151,Maxwell,15
188052.089843502,Maxwell,16
188062.139834926,Maxwell,17
188072.158807212,Maxwell,18
188082.194654858,Maxwell,19
188092.21123178,Maxwell,20
188102.218906713,Maxwell,21
188112.230112867,Maxwell,22
188122.256953887,Maxwell,23
188132.281363572,Maxwell,24
188142.293610506,Maxwell,25
188152.323576289,Maxwell,26
188162.336293041,Maxwell,27
188172.339759654,Maxwell,28
188182.34154934,Maxwell,29
188192.350260944,Maxwell,30
188202.361225608,Maxwell,31
188212.383885074,Maxwell,32
188222.386582208,Maxwell,33
188232.394229554,Maxwell,34
188242.409593204,Maxwell,35
188252.420031919,Maxwell,36
188262.431012854,Maxwell,37
188272.435461944,Maxwell,38
188282.43827676,Maxwell,39
188292.454136155,Maxwell,40
188302.472895738,Maxwell,41
188312.484727235,Maxwell,42
188322.485528621,Maxwell,43
188332.486065701,Maxwell,44
188342.505659586,Maxwell,45
188352.507327905,Maxwell,46
188362.517943706,Maxwell,47
188372.528760792,Maxwell,48
188382.536031458,Maxwell,49
188392.555061986,Maxwell,50
188402.579316986,Maxwell,51
188412.587401815,Maxwell,52
188422.590563821,Maxwell,53
188432.598701822,Maxwell,54
188442.602386172,Maxwell,55
188452.618227928,Maxwell,56
188462.631338471,Maxwell,57
188472.644955074,Maxwell,58
188482.649015502,Maxwell,59
