t,user,current_round
187891.389562321,Patty,0
187901.576761331,Patty,1
187911.757490587,Patty,2
187921.869758187,Patty,3
187931.991417757,Patty,4
187942.060579149,Patty,5
187952.153755202,Patty,6
187962.205416745,Patty,7
187972.260135116,Patty,8
187982.373346421,Patty,9
187992.40962579,Patty,10
188002.485731922,Patty,11
188012.556811199,Patty,12
188022.560218281,Patty,13
188032.589465347,Patty,14
188042.607012352,Patty,15
188052.636867637,Patty,16
188062.676604291,Patty,17
188072.705170777,Patty,18
188082.719066237,Patty,19
188092.763684753,Patty,20
188102.827794434,Patty,21
188112.890901873,Patty,22
188122.91153251,Patty,23
188132.926627744,Patty,24
188142.93406951,Patty,25
188152.943367632,Patty,26
188162.953106089,Patty,27
188172.958006134,Patty,28
188182.967521318,Patty,29
188192.977932827,Patty,30
188202.979953685,Patty,31
188212.983873262,Patty,32
188223.024147017,Patty,33
188233.035183715,Patty,34
188243.047428504,Patty,35
188253.063634088,Patty,36
188263.07490597,Patty,37
188273.081537717,Patty,38
188283.084359894,Patty,39
188293.087814365,Patty,40
188303.094473341,Patty,41
188313.100267194,Patty,42
188323.109434487,Patty,43
188333.109986425,Patty,44
188343.111332951,Patty,45
188353.131437349,Patty,46
188363.132090507,Patty,47
188373.157063441,Patty,48
188383.168250579,Patty,49
188393.176715108,Patty,50
188403.17966256,Patty,51
188413.191538108,Patty,52
188423.195576168,Patty,53
188433.20900225,Patty,54
188443.218327082,Patty,55
188453.226534129,Patty,56
188463.249145943,Patty,57
188473.255685998,Patty,58
188483.265860814,Patty,59
