t,user,current_round
187891.025959864,Lavette,0
187901.028270623,Lavette,1
187911.040882034,Lavette,2
187921.059483199,Lavette,3
187931.095767557,Lavette,4
187941.109935793,Lavette,5
187951.187551354,Lavette,6
187961.204643418,Lavette,7
187971.216550857,Lavette,8
187981.252140913,Lavette,9
187991.267385249,Lavette,10
188001.293888363,Lavette,11
188011.334846905,Lavette,12
188021.347432516,Lavette,13
188031.355389671,Lavette,14
188041.366307154,Lavette,15
188051.370038217,Lavette,16
188061.409299219,Lavette,17
188071.421003427,Lavette,18
188081.436350497,Lavette,19
188091.452739702,Lavette,20
188101.463659182,Lavette,21
188111.48164319,Lavette,22
188121.49361687,Lavette,23
188131.5034743,Lavette,24
188141.506256128,Lavette,25
188151.529040457,Lavette,26
188161.555378307,Lavette,27
188171.561169886,Lavette,28
188181.565572762,Lavette,29
188191.572062441,Lavette,30
188201.583304537,Lavette,31
188211.595627073,Lavette,32
188221.60684011,Lavette,33
188231.623485419,Lavette,34
188241.637047733,Lavette,35
188251.640935967,Lavette,36
188261.642388911,Lavette,37
188271.649865998,Lavette,38
188281.655134683,Lavette,39
188291.679946352,Lavette,40
188301.690755327,Lavette,41
188311.701467021,Lavette,42
188321.705874233,Lavette,43
188331.720093741,Lavette,44
188341.721818617,Lavette,45
188351.735345242,Lavette,46
188361.745664672,Lavette,47
188371.753017686,Lavette,48
188381.765637026,Lavette,49
188391.775721008,Lavette,50
188401.788092499,Lavette,51
188411.788422742,Lavette,52
188421.794023031,Lavette,53
188431.805092997,Lavette,54
188441.814251803,Lavette,55
188451.830785739,Lavette,56
188461.836684589,Lavette,57
188471.846974845,Lavette,58
188481.851447505,Lavette,59
