t,user,current_round
187891.241696671,Lorine,0
187901.38632496,Lorine,1
187911.573047207,Lorine,2
187921.600447388,Lorine,3
187931.658735113,Lorine,4
187941.697239211,Lorine,5
187951.73837128,Lorine,6
187961.747149602,Lorine,7
187971.798570131,Lorine,8
187981.883446369,Lorine,9
187991.91733334,Lorine,10
188001.975817123,Lorine,11
188012.098532964,Lorine,12
188022.159717424,Lorine,13
188032.211923062,Lorine,14
188042.216288767,Lorine,15
188052.240060991,Lorine,16
188062.271026203,Lorine,17
188072.278295594,Lorine,18
188082.305809765,Lorine,19
188092.334369589,Lorine,20
188102.359236892,Lorine,21
188112.392627165,Lorine,22
188122.42805724,Lorine,23
188132.470731464,Lorine,24
188142.479496621,Lorine,25
188152.484633319,Lorine,26
188162.48614065,Lorine,27
188172.492092359,Lorine,28
188182.492493691,Lorine,29
188192.503530909,Lorine,30
188202.514458832,Lorine,31
188212.525481798,Lorine,32
188222.529479744,Lorine,33
188232.535123598,Lorine,34
188242.537280965,Lorine,35
188252.558504477,Lorine,36
188262.564504315,Lorine,37
188272.575846407,Lorine,38
188282.590563297,Lorine,39
188292.603428188,Lorine,40
188302.608701994,Lorine,41
188312.623150856,Lorine,42
188322.630055068,Lorine,43
188332.643896498,Lorine,44
188342.647727498,Lorine,45
188352.653894449,Lorine,46
188362.65936702,Lorine,47
188372.686874366,Lorine,48
188382.706554538,Lorine,49
188392.724853265,Lorine,50
188402.730037847,Lorine,51
188412.743444136,Lorine,52
188422.75372051,Lorine,53
188432.76235385,Lorine,54
188442.769241973,Lorine,55
188452.780250707,Lorine,56
188462.796725885,Lorine,57
188472.810415632,Lorine,58
188482.81532254,Lorine,59
