t,user,current_round
187891.133803615,Evelyne,0
187901.169005381,Evelyne,1
187911.237511447,Evelyne,2
187921.344210602,Evelyne,3
187931.365749687,Evelyne,4
187941.39650979,Evelyne,5
187951.453433879,Evelyne,6
187961.488706624,Evelyne,7
187971.563040355,Evelyne,8
187981.64034836,Evelyne,9
187991.660348722,Evelyne,10
188001.669426118,Evelyne,11
188011.708454821,Evelyne,12
188021.739433747,Evelyne,13
188031.741518377,Evelyne,14
188041.76772377,Evelyne,15
188051.780609474,Evelyne,16
188061.795842318,Evelyne,17
188071.798039547,Evelyne,18
188081.804830064,Evelyne,19
188091.81903826,Evelyne,20
188101.836075387,Evelyne,21
188111.877431181,Evelyne,22
188121.878937097,Evelyne,23
188131.904052963,Evelyne,24
188141.919189285,Evelyne,25
188151.922739403,Evelyne,26
188161.930764703,Evelyne,27
188171.946383735,Evelyne,28
188181.948379327,Evelyne,29
188191.959473411,Evelyne,30
188201.971081267,Evelyne,31
188211.983504297,Evelyne,32
188221.997642272,Evelyne,33
188231.99839614,Evelyne,34
188241.999868972,Evelyne,35
188252.009539593,Evelyne,36
188262.014918073,Evelyne,37
188272.018603167,Evelyne,38
188282.032398067,Evelyne,39
188292.037026639,Evelyne,40
188302.042308376,Evelyne,41
188312.049866104,Evelyne,42
188322.064422954,Evelyne,43
188332.064928211,Evelyne,44
188342.079797961,Evelyne,45
188352.094639987,Evelyne,46
188362.112879149,Evelyne,47
188372.120069353,Evelyne,48
188382.122164915,Evelyne,49
188392.13833135,Evelyne,50
188402.150903479,Evelyne,51
188412.15195131,Evelyne,52
188422.168335141,Evelyne,53
188432.18225465,Evelyne,54
188442.20588597,Evelyne,55
188452.216086234,Evelyne,56
188462.220046356,Evelyne,57
188472.227625835,Evelyne,58
188482.23353919,Evelyne,59
