t,user,current_round
187891.142686228,Sherie,0
187901.181995665,Sherie,1
187911.252987467,Sherie,2
187921.352443628,Sherie,3
187931.377960208,Sherie,4
187941.425257138,Sherie,5
187951.479498933,Sherie,6
187961.539812866,Sherie,7
187971.574528452,Sherie,8
187981.661126675,Sherie,9
187991.695531966,Sherie,10
188001.734151777,Sherie,11
188011.807065515,Sherie,12
188021.837718775,Sherie,13
188031.861965676,Sherie,14
188041.890102626,Sherie,15
188051.904956107,Sherie,16
188061.927301312,Sherie,17
188071.97206602,Sherie,18
188082.000705213,Sherie,19
188092.004169717,Sherie,20
188102.020042066,Sherie,21
188112.029318308,Sherie,22
188122.046688736,Sherie,23
188132.063456902,Sherie,24
188142.080074809,Sherie,25
188152.093859338,Sherie,26
188162.098032761,Sherie,27
188172.107830235,Sherie,28
188182.122163428,Sherie,29
188192.129360774,Sherie,30
188202.145158167,Sherie,31
188212.147049413,Sherie,32
188222.163084527,Sherie,33
188232.164924652,Sherie,34
188242.167382039,Sherie,35
188252.180335346,Sherie,36
188262.186023043,Sherie,37
188272.203248532,Sherie,38
188282.215948483,Sherie,39
188292.220848003,Sherie,40
188302.235686789,Sherie,41
188312.236778427,Sherie,42
188322.24355305,Sherie,43
188332.247673653,Sherie,44
188342.253907645,Sherie,45
188352.258113568,Sherie,46
188362.26256627,Sherie,47
188372.268570782,Sherie,48
188382.285666316,Sherie,49
188392.291109006,Sherie,50
188402.305685161,Sherie,51
188412.317705441,Sherie,52
188422.331380542,Sherie,53
188432.346369217,Sherie,54
188442.351655698,Sherie,55
188452.360235245,Sherie,56
188462.377059515,Sherie,57
188472.384245336,Sherie,58
188482.384482125,Sherie,59
