t,user,current_round
187891.204351418,Otha,0
187901.305566212,Otha,1
187911.504052027,Otha,2
187921.515534049,Otha,3
187931.553652462,Otha,4
187941.614073634,Otha,5
187951.621257589,Otha,6
187961.672533859,Otha,7
187971.695661745,Otha,8
187981.790137941,Otha,9
187991.808061411,Otha,10
188001.861361691,Otha,11
188011.999476932,Otha,12
188022.050052921,Otha,13
188032.105280695,Otha,14
188042.125948345,Otha,15
188052.132061309,Otha,16
188062.18171669,Otha,17
188072.195560131,Otha,18
188082.238317665,Otha,19
188092.276299559,Otha,20
188102.291943842,Otha,21
188112.319746757,Otha,22
188122.319904646,Otha,23
188132.324607679,Otha,24
188142.34238423,Otha,25
188152.357009916,Otha,26
188162.38109388,Otha,27
188172.386978349,Otha,28
188182.389698577,Otha,29
188192.405309602,Otha,30
188202.407255285,Otha,31
188212.419165998,Otha,32
188222.427382664,Otha,33
188232.433391831,Otha,34
188242.442183054,Otha,35
188252.450900838,Otha,36
188262.458050917,Otha,37
188272.467630127,Otha,38
188282.473335693,Otha,39
188292.506615806,Otha,40
188302.515791072,Otha,41
188312.528515511,Otha,42
188322.538383774,Otha,43
188332.543911355,Otha,44
188342.559529825,Otha,45
188352.573893304,Otha,46
188362.584536939,Otha,47
188372.592571747,Otha,48
188382.595680563,Otha,49
188392.598553947,Otha,50
188402.62052936,Otha,51
188412.633973576,Otha,52
188422.645493281,Otha,53
188432.655542224,Otha,54
188442.669583561,Otha,55
188452.680803119,Otha,56
188462.693338693,Otha,57
188472.695046678,Otha,58
188482.702919132,Otha,59
