t,user,current_round
187891.159443332,Hassie,0
187901.220177454,Hassie,1
187911.303960187,Hassie,2
187921.360043235,Hassie,3
187931.392465807,Hassie,4
187941.469499233,Hassie,5
187951.507222067,Hassie,6
187961.558831169,Hassie,7
187971.585902225,Hassie,8
187981.669188891,Hassie,9
187991.711429397,Hassie,10
188001.761541369,Hassie,11
188011.882689914,Hassie,12
188021.908603226,Hassie,13
188031.951150016,Hassie,14
188041.979475132,Hassie,15
188051.98583231,Hassie,16
188062.002305313,Hassie,17
188072.061143513,Hassie,18
188082.122997498,Hassie,19
188092.145485637,Hassie,20
188102.180656879,Hassie,21
188112.195773233,Hassie,22
188122.201479832,Hassie,23
188132.228062415,Hassie,24
188142.238449348,Hassie,25
188152.247699814,Hassie,26
188162.268413085,Hassie,27
188172.283620543,Hassie,28
188182.287972239,Hassie,29
188192.292789458,Hassie,30
188202.298946964,Hassie,31
188212.313352939,Hassie,32
188222.325480295,Hassie,33
188232.335144224,Hassie,34
188242.346847854,Hassie,35
188252.359298502,Hassie,36
188262.371870501,Hassie,37
188272.386420917,Hassie,38
188282.392094762,Hassie,39
188292.40703699,Hassie,40
188302.422428145,Hassie,41
188312.435398676,Hassie,42
188322.44510822,Hassie,43
188332.445493393,Hassie,44
188342.464894502,Hassie,45
188352.468684689,Hassie,46
188362.481907531,Hassie,47
188372.487046663,Hassie,48
188382.497606677,Hassie,49
188392.5121955,Hassie,50
188402.519219743,Hassie,51
188412.536933497,Hassie,52
188422.545813346,Hassie,53
188432.562071087,Hassie,54
188442.5681878,Hassie,55
188452.573061635,Hassie,56
188462.584190368,Hassie,57
188472.587232764,Hassie,58
188482.606877865,Hassie,59
