t,experiment_id,user,current_round
260208.533831223,13,Broderick,0
260219.052646117,13,Broderick,1
260231.038775197,13,Broderick,2
260241.988580402,13,Broderick,3
260254.058269942,13,Broderick,4
260267.794273744,13,Broderick,5
260283.394606271,13,Broderick,6
260298.570565135,13,Broderick,7
260312.027866992,13,Broderick,8
260324.590256228,13,Broderick,9
260336.948102143,13,Broderick,10
260347.459976772,13,Broderick,11
260357.864887341,13,Broderick,12
260368.992996194,13,Broderick,13
260379.982333089,13,Broderick,14
260391.135733636,13,Broderick,15
260403.295462781,13,Broderick,16
260414.278746627,13,Broderick,17
260425.461036033,13,Broderick,18
260437.179318392,13,Broderick,19
260448.848367967,13,Broderick,20
260459.36919988,13,Broderick,21
