t,experiment_id,user,current_round
260207.647803605,13,Newton,0
260217.742802724,13,Newton,1
260228.94439826,13,Newton,2
260241.254807181,13,Newton,3
260253.164643609,13,Newton,4
260266.590527651,13,Newton,5
260282.271250971,13,Newton,6
260297.373682235,13,Newton,7
260307.826508154,13,Newton,8
260318.136773341,13,Newton,9
260330.490015647,13,Newton,10
260341.207902358,13,Newton,11
260351.709913256,13,Newton,12
260363.147857458,13,Newton,13
260373.754404955,13,Newton,14
260384.132341295,13,Newton,15
260396.193980488,13,Newton,16
260406.801909423,13,Newton,17
260418.893611773,13,Newton,18
260429.481536541,13,Newton,19
260440.340761151,13,Newton,20
260451.76540791,13,Newton,21
