t,experiment_id,user,current_round
260208.066325909,13,Jayne,0
260218.414225789,13,Jayne,1
260229.445390432,13,Jayne,2
260241.595949707,13,Jayne,3
260253.539804577,13,Jayne,4
260267.322761827,13,Jayne,5
260282.843638662,13,Jayne,6
260297.816170261,13,Jayne,7
260311.617423777,13,Jayne,8
260324.140594688,13,Jayne,9
260334.655192093,13,Jayne,10
260345.681809845,13,Jayne,11
260356.00402016,13,Jayne,12
260367.734236099,13,Jayne,13
260378.86537612,13,Jayne,14
260390.723202315,13,Jayne,15
260401.002296273,13,Jayne,16
260412.108473104,13,Jayne,17
260423.486527034,13,Jayne,18
260435.296095531,13,Jayne,19
260447.003369176,13,Jayne,20
260457.406180422,13,Jayne,21
