t,experiment_id,user,current_round
260208.326686653,13,Janis,0
260218.882202917,13,Janis,1
260230.869151085,13,Janis,2
260241.810726818,13,Janis,3
260253.817901963,13,Janis,4
260267.570387998,13,Janis,5
260283.154330999,13,Janis,6
260298.207264973,13,Janis,7
260311.834450094,13,Janis,8
260324.398849147,13,Janis,9
260334.891730941,13,Janis,10
260345.880687857,13,Janis,11
260357.679008871,13,Janis,12
260368.81475463,13,Janis,13
260379.791226045,13,Janis,14
260390.948619805,13,Janis,15
260403.126756303,13,Janis,16
260414.100098465,13,Janis,17
260425.29735096,13,Janis,18
260436.985598448,13,Janis,19
260448.696234353,13,Janis,20
260459.155010218,13,Janis,21
