t,experiment_id,user,current_round
260208.577936343,13,Adaline,0
260219.093278201,13,Adaline,1
260231.075706068,13,Adaline,2
260242.018860782,13,Adaline,3
260254.110063281,13,Adaline,4
260267.8264202,13,Adaline,5
260283.43271057,13,Adaline,6
260298.622678833,13,Adaline,7
260312.064954834,13,Adaline,8
260324.636877521,13,Adaline,9
260336.973708229,13,Adaline,10
260347.499154392,13,Adaline,11
260357.898884661,13,Adaline,12
260369.033188446,13,Adaline,13
260380.011534168,13,Adaline,14
260391.177239858,13,Adaline,15
260403.327828185,13,Adaline,16
260414.316791433,13,Adaline,17
260425.498443742,13,Adaline,18
260437.214941957,13,Adaline,19
260448.874054233,13,Adaline,20
260459.403102961,13,Adaline,21
