t,experiment_id,user,current_round
260208.479508108,13,Daisy,0
260218.997552564,13,Daisy,1
260230.974001059,13,Daisy,2
260241.932905154,13,Daisy,3
260253.98475874,13,Daisy,4
260267.72830092,13,Daisy,5
260283.348580564,13,Daisy,6
260298.460361343,13,Daisy,7
260311.970062985,13,Daisy,8
260324.523181996,13,Daisy,9
260335.011188088,13,Daisy,10
260345.995062973,13,Daisy,11
260357.802163402,13,Daisy,12
260368.92975631,13,Daisy,13
260379.923962144,13,Daisy,14
260391.083147484,13,Daisy,15
260403.235282256,13,Daisy,16
260414.22732462,13,Daisy,17
260425.413664571,13,Daisy,18
260437.120329231,13,Daisy,19
260448.796613533,13,Daisy,20
260459.27829537,13,Daisy,21
