t,experiment_id,user,current_round
260208.845269817,13,Athena,0
260219.563263815,13,Athena,1
260231.261450923,13,Athena,2
260245.038769485,13,Athena,3
260259.675527692,13,Athena,4
260274.079506082,13,Athena,5
260289.632247324,13,Athena,6
260301.615622337,13,Athena,7
260314.279569509,13,Athena,8
260327.345252126,13,Athena,9
260338.660404133,13,Athena,10
260348.844837176,13,Athena,11
260360.599992097,13,Athena,12
260371.905120474,13,Athena,13
260382.312807449,13,Athena,14
260393.559802714,13,Athena,15
260406.37953885,13,Athena,16
260416.812868211,13,Athena,17
260427.370756164,13,Athena,18
260438.938295766,13,Athena,19
260450.235898278,13,Athena,20
260460.488216682,13,Athena,21
