t,experiment_id,user,current_round
260208.857375469,13,Elvera,0
260219.575682391,13,Elvera,1
260231.26602307,13,Elvera,2
260245.05164994,13,Elvera,3
260259.681758873,13,Elvera,4
260274.111294963,13,Elvera,5
260289.672651672,13,Elvera,6
260301.62847529,13,Elvera,7
260314.296468303,13,Elvera,8
260327.36599814,13,Elvera,9
260338.678139608,13,Elvera,10
260348.858542939,13,Elvera,11
260360.604896985,13,Elvera,12
260371.917842155,13,Elvera,13
260382.33046153,13,Elvera,14
260393.569049458,13,Elvera,15
260406.392447764,13,Elvera,16
260416.826104069,13,Elvera,17
260427.387336931,13,Elvera,18
260438.950980528,13,Elvera,19
260450.240689048,13,Elvera,20
260460.497126954,13,Elvera,21
