t,experiment_id,user,current_round
260207.694457597,13,Moira,0
260218.144827949,13,Moira,1
260229.086886357,13,Moira,2
260241.328250215,13,Moira,3
260253.234347681,13,Moira,4
260266.72032068,13,Moira,5
260282.401481885,13,Moira,6
260297.457407735,13,Moira,7
260307.877186126,13,Moira,8
260318.223631107,13,Moira,9
260330.567718073,13,Moira,10
260341.268778844,13,Moira,11
260351.783828774,13,Moira,12
260363.214539052,13,Moira,13
260373.832049903,13,Moira,14
260386.318438304,13,Moira,15
260397.490908747,13,Moira,16
260408.78718855,13,Moira,17
260420.897022186,13,Moira,18
260432.781631543,13,Moira,19
260443.369073524,13,Moira,20
260453.815051332,13,Moira,21
