t,experiment_id,user,current_round
260209.012320836,13,Maxwell,0
260219.734812169,13,Maxwell,1
260231.432118859,13,Maxwell,2
260245.219981875,13,Maxwell,3
260259.915053115,13,Maxwell,4
260274.460551311,13,Maxwell,5
260289.96150689,13,Maxwell,6
260301.810102082,13,Maxwell,7
260314.478554509,13,Maxwell,8
260327.548699958,13,Maxwell,9
260338.875436822,13,Maxwell,10
260351.479115973,13,Maxwell,11
260362.923942885,13,Maxwell,12
260373.536690993,13,Maxwell,13
260383.895886764,13,Maxwell,14
260395.965695199,13,Maxwell,15
260406.585427015,13,Maxwell,16
260417.001781495,13,Maxwell,17
260427.552237394,13,Maxwell,18
260439.117456364,13,Maxwell,19
260450.45446731,13,Maxwell,20
260460.719849986,13,Maxwell,21
