t,experiment_id,user,current_round
260208.147441085,13,Sandie,0
260218.765840663,13,Sandie,1
260229.528674885,13,Sandie,2
260241.694825203,13,Sandie,3
260253.659292468,13,Sandie,4
260267.449983697,13,Sandie,5
260282.959113869,13,Sandie,6
260297.908667616,13,Sandie,7
260311.708451758,13,Sandie,8
260324.251576157,13,Sandie,9
260334.752098845,13,Sandie,10
260345.763164507,13,Sandie,11
260356.105102166,13,Sandie,12
260367.835309224,13,Sandie,13
260378.945623298,13,Sandie,14
260390.818383051,13,Sandie,15
260403.012108976,13,Sandie,16
260413.979648114,13,Sandie,17
260425.139771481,13,Sandie,18
260435.38291258,13,Sandie,19
260447.116752991,13,Sandie,20
260457.505597149,13,Sandie,21
