t,experiment_id,user,current_round
260208.732786513,13,Gilbert,0
260219.469581884,13,Gilbert,1
260231.186909051,13,Gilbert,2
260244.958230653,13,Gilbert,3
260259.507720085,13,Gilbert,4
260273.91942284,13,Gilbert,5
260289.477766317,13,Gilbert,6
260301.537211547,13,Gilbert,7
260314.201416898,13,Gilbert,8
260327.268449667,13,Gilbert,9
260338.580378409,13,Gilbert,10
260348.774071665,13,Gilbert,11
260360.505908896,13,Gilbert,12
260371.833980194,13,Gilbert,13
260382.209090368,13,Gilbert,14
260393.465175131,13,Gilbert,15
260406.299889183,13,Gilbert,16
260416.678540889,13,Gilbert,17
260427.291195402,13,Gilbert,18
260438.856570658,13,Gilbert,19
260450.155659874,13,Gilbert,20
260460.418963498,13,Gilbert,21
