t,experiment_id,user,current_round
260207.936259864,13,Nadia,0
260218.341083102,13,Nadia,1
260229.335348107,13,Nadia,2
260241.536128152,13,Nadia,3
260253.437381701,13,Nadia,4
260267.179865895,13,Nadia,5
260282.655555413,13,Nadia,6
260297.717498113,13,Nadia,7
260308.091212813,13,Nadia,8
260321.448514859,13,Nadia,9
260333.541920497,13,Nadia,10
260343.955873677,13,Nadia,11
260355.912590369,13,Nadia,12
260367.643519222,13,Nadia,13
260378.77741883,13,Nadia,14
260390.639193663,13,Nadia,15
260400.869532856,13,Nadia,16
260410.970883276,13,Nadia,17
260421.85570826,13,Nadia,18
260433.133014988,13,Nadia,19
260443.565084677,13,Nadia,20
260454.107397812,13,Nadia,21
