t,experiment_id,user,current_round
260209.1311832,13,Evelyne,0
260219.824764853,13,Evelyne,1
260231.529644607,13,Evelyne,2
260245.323221647,13,Evelyne,3
260260.118888321,13,Evelyne,4
260274.587355996,13,Evelyne,5
260290.174289246,13,Evelyne,6
260301.900961327,13,Evelyne,7
260314.606777705,13,Evelyne,8
260327.668724008,13,Evelyne,9
260338.99617963,13,Evelyne,10
260351.591306555,13,Evelyne,11
260363.030529868,13,Evelyne,12
260373.643192848,13,Evelyne,13
260383.992366197,13,Evelyne,14
260396.063910536,13,Evelyne,15
260406.680911986,13,Evelyne,16
260418.752983415,13,Evelyne,17
260429.344406551,13,Evelyne,18
260440.214385033,13,Evelyne,19
260451.635144249,13,Evelyne,20
260461.823721231,13,Evelyne,21
