t,experiment_id,user,current_round
260209.076501,13,Julius,0
260219.787668596,13,Julius,1
260231.488942705,13,Julius,2
260245.275779577,13,Julius,3
260260.017729291,13,Julius,4
260274.533370599,13,Julius,5
260290.078634261,13,Julius,6
260301.860051084,13,Julius,7
260314.545654122,13,Julius,8
260327.620429784,13,Julius,9
260338.948907718,13,Julius,10
260351.546742151,13,Julius,11
260362.975437196,13,Julius,12
260373.595469709,13,Julius,13
260383.94960163,13,Julius,14
260396.024161928,13,Julius,15
260406.63929444,13,Julius,16
260417.079745625,13,Julius,17
260427.623775365,13,Julius,18
260439.177300497,13,Julius,19
260450.516651782,13,Julius,20
260460.783243769,13,Julius,21
