t,experiment_id,user,current_round
260209.030117463,13,January,0
260219.750920213,13,January,1
260231.452407551,13,January,2
260245.236878855,13,January,3
260259.937408093,13,January,4
260274.478858712,13,January,5
260289.977299841,13,January,6
260301.818800574,13,January,7
260314.494957129,13,January,8
260327.567478798,13,January,9
260338.898326544,13,January,10
260351.499621063,13,January,11
260362.940846118,13,January,12
260373.553843202,13,January,13
260383.905261887,13,January,14
260395.98239883,13,January,15
260406.602054588,13,January,16
260417.025648266,13,January,17
260427.573305148,13,January,18
260439.130952219,13,January,19
260450.468473609,13,January,20
260460.742119003,13,January,21
