t,experiment_id,user,current_round
260208.79776649,13,Magaly,0
260219.522692451,13,Magaly,1
260231.220513058,13,Magaly,2
260244.99706759,13,Magaly,3
260259.575452473,13,Magaly,4
260274.008177686,13,Magaly,5
260289.547545523,13,Magaly,6
260301.577921471,13,Magaly,7
260314.236331348,13,Magaly,8
260327.307701119,13,Magaly,9
260338.623235624,13,Magaly,10
260348.803629696,13,Magaly,11
260360.541857936,13,Magaly,12
260371.86732188,13,Magaly,13
260382.273864224,13,Magaly,14
260393.514153868,13,Magaly,15
260406.345297997,13,Magaly,16
260416.756795844,13,Magaly,17
260427.332742285,13,Magaly,18
260438.896475347,13,Magaly,19
260450.189822637,13,Magaly,20
260460.449877852,13,Magaly,21
