t,experiment_id,user,current_round
260208.961532069,13,Yuriko,0
260219.682333799,13,Yuriko,1
260231.393243798,13,Yuriko,2
260245.169370739,13,Yuriko,3
260259.881706996,13,Yuriko,4
260274.374796621,13,Yuriko,5
260289.906982033,13,Yuriko,6
260301.769192161,13,Yuriko,7
260314.445409031,13,Yuriko,8
260327.514194386,13,Yuriko,9
260338.819697617,13,Yuriko,10
260351.45036294,13,Yuriko,11
260362.876577561,13,Yuriko,12
260373.494661293,13,Yuriko,13
260383.854615857,13,Yuriko,14
260395.935718459,13,Yuriko,15
260406.541348857,13,Yuriko,16
260416.953932589,13,Yuriko,17
260427.510150202,13,Yuriko,18
260439.066631629,13,Yuriko,19
260450.40578889,13,Yuriko,20
260460.614729469,13,Yuriko,21
