t,experiment_id,user,current_round
260208.753068745,13,Sibyl,0
260219.486279373,13,Sibyl,1
260231.199715687,13,Sibyl,2
260244.971442654,13,Sibyl,3
260259.525709677,13,Sibyl,4
260273.948848806,13,Sibyl,5
260289.502729485,13,Sibyl,6
260301.556563793,13,Sibyl,7
260314.21494815,13,Sibyl,8
260327.286457054,13,Sibyl,9
260338.594089884,13,Sibyl,10
260348.778910876,13,Sibyl,11
260360.518847511,13,Sibyl,12
260371.846764445,13,Sibyl,13
260382.241396688,13,Sibyl,14
260393.486136946,13,Sibyl,15
260406.3130045,13,Sibyl,16
260416.706442206,13,Sibyl,17
260427.303561379,13,Sibyl,18
260438.87511429,13,Sibyl,19
260450.168422831,13,Sibyl,20
260460.431989583,13,Sibyl,21
