t,experiment_id,user,current_round
260209.057672145,13,Kaylee,0
260219.771125986,13,Kaylee,1
260231.476671547,13,Kaylee,2
260245.262741503,13,Kaylee,3
260259.982295815,13,Kaylee,4
260274.509107094,13,Kaylee,5
260290.043526383,13,Kaylee,6
260301.843416965,13,Kaylee,7
260314.522657622,13,Kaylee,8
260327.588618873,13,Kaylee,9
260338.923902933,13,Kaylee,10
260351.521863324,13,Kaylee,11
260362.95771481,13,Kaylee,12
260373.574656894,13,Kaylee,13
260383.926457925,13,Kaylee,14
260396.007203106,13,Kaylee,15
260406.626554133,13,Kaylee,16
260417.053670627,13,Kaylee,17
260427.60437428,13,Kaylee,18
260439.156517852,13,Kaylee,19
260450.482427924,13,Kaylee,20
260460.772761127,13,Kaylee,21
