t,experiment_id,user,current_round
260208.346313259,13,Jack,0
260218.90231153,13,Jack,1
260230.883083902,13,Jack,2
260241.828775027,13,Jack,3
260253.834470401,13,Jack,4
260267.592789396,13,Jack,5
260283.195429912,13,Jack,6
260298.24789668,13,Jack,7
260311.843436876,13,Jack,8
260324.425677755,13,Jack,9
260334.908736281,13,Jack,10
260345.902169105,13,Jack,11
260357.687830382,13,Jack,12
260368.827952153,13,Jack,13
260379.800143606,13,Jack,14
260390.961560935,13,Jack,15
260403.144873354,13,Jack,16
260414.108870601,13,Jack,17
260425.306352654,13,Jack,18
260437.006971182,13,Jack,19
260448.706372403,13,Jack,20
260459.17196982,13,Jack,21
