t,user,current_round
197692.68698205,Shawnda,0
197702.87608858,Shawnda,1
197714.103145784,Shawnda,2
197726.856017491,Shawnda,3
197736.999293461,Shawnda,4
197747.109161129,Shawnda,5
197758.283929448,Shawnda,6
