t,user,current_round
197692.78681448,Annelle,0
197702.973648651,Annelle,1
197714.187009129,Annelle,2
197726.976530176,Annelle,3
197737.122285255,Annelle,4
197752.016989151,Annelle,5
197762.673598161,Annelle,6
