t,user,current_round
193468.25050591,Leigh,0
193478.285874966,Leigh,1
193488.30626376,Leigh,2
193498.316530283,Leigh,3
193508.318127065,Leigh,4
193518.325216834,Leigh,5
193528.33688132,Leigh,6
193538.355044744,Leigh,7
193548.368268053,Leigh,8
193558.371720565,Leigh,9
193568.391481934,Leigh,10
193578.396231101,Leigh,11
193588.40548746,Leigh,12
193598.405910737,Leigh,13
193608.42340915,Leigh,14
193618.426994995,Leigh,15
193628.434769268,Leigh,16
193638.448675457,Leigh,17
193648.45196423,Leigh,18
193658.465712365,Leigh,19
193668.469680988,Leigh,20
193678.475140772,Leigh,21
193688.482900936,Leigh,22
193698.495357674,Leigh,23
193708.50031027,Leigh,24
193718.519900375,Leigh,25
193728.522815171,Leigh,26
193738.531566075,Leigh,27
193748.539733792,Leigh,28
193758.545745174,Leigh,29
193768.553048275,Leigh,30
193778.560073039,Leigh,31
193788.566355632,Leigh,32
193798.566563366,Leigh,33
193808.574245984,Leigh,34
193818.582245196,Leigh,35
193828.590669809,Leigh,36
193838.597656797,Leigh,37
193848.604876423,Leigh,38
193858.611928394,Leigh,39
