t,user,current_round
193468.307912664,Kaci,0
193478.389686233,Kaci,1
193488.406827581,Kaci,2
193498.418251081,Kaci,3
193508.438674402,Kaci,4
193518.450491414,Kaci,5
193528.461825539,Kaci,6
193538.475229736,Kaci,7
193548.476582136,Kaci,8
193558.484071765,Kaci,9
193568.488030885,Kaci,10
193578.491911516,Kaci,11
193588.504870732,Kaci,12
193598.523753246,Kaci,13
193608.526417108,Kaci,14
193618.541066395,Kaci,15
193628.578496927,Kaci,16
193638.584218061,Kaci,17
193648.586663195,Kaci,18
193658.594386608,Kaci,19
193668.608080398,Kaci,20
193678.63377274,Kaci,21
193688.636465627,Kaci,22
193698.642482909,Kaci,23
193708.643964138,Kaci,24
193718.647342538,Kaci,25
193728.656504532,Kaci,26
193738.660096369,Kaci,27
193748.66232857,Kaci,28
193758.687397612,Kaci,29
193768.694092655,Kaci,30
193778.701528979,Kaci,31
193788.706793851,Kaci,32
193798.721751021,Kaci,33
193808.721844365,Kaci,34
193818.730432421,Kaci,35
193828.736585348,Kaci,36
193838.739041083,Kaci,37
193848.744404277,Kaci,38
193858.747926661,Kaci,39
