t,user,current_round
193468.278260292,Broderick,0
193478.310073184,Broderick,1
193488.33285932,Broderick,2
193498.348028672,Broderick,3
193508.350075666,Broderick,4
193518.357817858,Broderick,5
193528.378595831,Broderick,6
193538.389670633,Broderick,7
193548.398141037,Broderick,8
193558.420707747,Broderick,9
193568.4251795,Broderick,10
193578.441911739,Broderick,11
193588.457244559,Broderick,12
193598.471970899,Broderick,13
193608.472502252,Broderick,14
193618.473759052,Broderick,15
193628.48617845,Broderick,16
193638.491213254,Broderick,17
193648.504361167,Broderick,18
193658.511882671,Broderick,19
193668.512650023,Broderick,20
193678.519508398,Broderick,21
193688.523655713,Broderick,22
193698.527570116,Broderick,23
193708.533313977,Broderick,24
193718.553091037,Broderick,25
193728.553778132,Broderick,26
193738.556674301,Broderick,27
193748.575023242,Broderick,28
193758.584181165,Broderick,29
193768.588597062,Broderick,30
193778.590729537,Broderick,31
193788.592143607,Broderick,32
193798.598371939,Broderick,33
193808.603380817,Broderick,34
193818.620048531,Broderick,35
193828.628051195,Broderick,36
193838.647189316,Broderick,37
193848.652646055,Broderick,38
193858.660167879,Broderick,39
