t,user,current_round
193468.294507224,Vicki,0
193478.373575498,Vicki,1
193488.380274149,Vicki,2
193498.388413354,Vicki,3
193508.394246988,Vicki,4
193518.399386285,Vicki,5
193528.416032661,Vicki,6
193538.430293878,Vicki,7
193548.437683956,Vicki,8
193558.441983777,Vicki,9
193568.4512924,Vicki,10
193578.464338325,Vicki,11
193588.484330266,Vicki,12
193598.493952352,Vicki,13
193608.500729882,Vicki,14
193618.505013819,Vicki,15
193628.535061772,Vicki,16
193638.540342199,Vicki,17
193648.555189974,Vicki,18
193658.556156544,Vicki,19
193668.559407201,Vicki,20
193678.565062075,Vicki,21
193688.569998647,Vicki,22
193698.570976727,Vicki,23
193708.601853507,Vicki,24
193718.603669445,Vicki,25
193728.613149645,Vicki,26
193738.619901031,Vicki,27
193748.620175383,Vicki,28
193758.626287622,Vicki,29
193768.632366465,Vicki,30
193778.642674134,Vicki,31
193788.648556192,Vicki,32
193798.651290931,Vicki,33
193808.65191299,Vicki,34
193818.6657526,Vicki,35
193828.679971984,Vicki,36
193838.680394452,Vicki,37
193848.682179927,Vicki,38
193858.688960784,Vicki,39
